mal_id,title,title_english,title_japanese,title_synonyms,year,season,season_label,score,scored_by,rank,popularity,members,favorites,episodes,type,status,airing,approved,duration,rating,source,broadcast,aired_from,aired_to,trailer_url,is_hentai,is_japanese,studios,studios_count,producers,producers_count,licensors,licensors_count,genres,genres_count,themes,themes_count,demographics,demographics_count,synopsis_short,background_short,url
61954,Xi Yangyang Yu Hui Tailang: Kuang Ye Xin Yuzhou,,喜羊羊与灰太狼之狂野新宇宙,,2025,summer,Summer 2025,,,16246,24448,139,0,60,TV,Finished Airing,False,True,15 min per ep,PG - Children,Original,Unknown,2025-07-04T00:00:00+00:00,2025-07-18T00:00:00+00:00,,False,True,,0,,0,,0,Action|Comedy,2,,0,Kids,1,,,https://myanimelist.net/anime/61954/Xi_Yangyang_Yu_Hui_Tailang__Kuang_Ye_Xin_Yuzhou
62083,Tomica to Tom (TV),Tomica & Tom (TV),トミカとトム,Tomica and Tom (TV),2025,summer,Summer 2025,,,15747,24784,131,1,,TV,Currently Airing,True,True,2 min,G - All Ages,Other,Sundays at 08:30 (JST),2025-07-20T00:00:00+00:00,,https://www.youtube-nocookie.com/embed/Lgj9wFPjmEw?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Tsumupapa,1,,0,,0,Slice of Life,1,Anthropomorphic,1,Kids,1,"After you fall asleep or while you're out, what are Tomica and Tom doing? Are they sleeping peacefully in the toy box? Are they just sitting there on the floor? Or maybe... No one knows the story of T...",,https://myanimelist.net/anime/62083/Tomica_to_Tom_TV
62448,Hello Carbot Season 16,,헬로 카봇 시즌16,,2025,summer,Summer 2025,,,21881,27192,91,0,26,TV,Currently Airing,True,True,11 min per ep,PG - Children,Original,Unknown,2025-06-22T00:00:00+00:00,,,False,True,,0,,0,,0,,0,Mecha,1,Kids,1,,,https://myanimelist.net/anime/62448/Hello_Carbot_Season_16
62456,Tobot: Daedosiui Yeongungdeul Season 3 Part 2,,또봇 : 대도시의 영웅들 시즌3 파트 2,,2025,summer,Summer 2025,,,15722,27251,91,0,8,TV,Finished Airing,False,True,11 min per ep,PG - Children,Original,Unknown,2025-08-18T00:00:00+00:00,2025-10-13T00:00:00+00:00,,False,True,,0,,0,,0,Sci-Fi,1,Mecha,1,Kids,1,,,https://myanimelist.net/anime/62456/Tobot__Daedosiui_Yeongungdeul_Season_3_Part_2
52807,One Punch Man 3,One-Punch Man Season 3,ワンパンマン 3,One Punch Man 3rd Season|OPM 3,2025,fall,Fall 2025,5.68,24107,11892,692,381288,7198,,TV,Currently Airing,True,True,24 min,R - 17+ (violence & profanity),Web manga,Sundays at 23:45 (JST),2025-10-12T00:00:00+00:00,,https://www.youtube-nocookie.com/embed/uutwYXxAB2c?enablejsapi=1&wmode=opaque&autoplay=1,False,True,J.C.Staff,1,TV Tokyo|Lantis|Magic Capsule|Good Smile Company|Shueisha|JR East Marketing & Communications|Bandai Spirits|ADK Marketing Solutions|Bandai Namco Filmworks|Bandai Namco Music Live,10,,0,Action|Comedy,2,Adult Cast|Parody|Super Power,3,Seinen,1,Third season of One Punch Man.,,https://myanimelist.net/anime/52807/One_Punch_Man_3
59027,Spy x Family Season 3,Spy x Family Season 3,SPY×FAMILY Season 3,,2025,fall,Fall 2025,8.19,16833,426,1142,240171,1270,13,TV,Currently Airing,True,True,23 min per ep,PG-13 - Teens 13 or older,Manga,Saturdays at 23:00 (JST),2025-10-04T00:00:00+00:00,,https://www.youtube-nocookie.com/embed/9-JreaprnO0?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Wit Studio|CloverWorks,2,TV Tokyo|Shogakukan-Shueisha Productions|TOHO animation|Sound Team Don Juan|Shueisha|Toho Music|Verygoo,7,,0,Action|Comedy,2,Childcare|Super Power,2,Shounen,1,"Despite occasional setbacks, Operation Strix has remained on track to extract sensitive information from the enigmatic politician Donovan Desmond. To this end, spy Loid Forger has managed to maintain ...",,https://myanimelist.net/anime/59027/Spy_x_Family_Season_3
60098,Boku no Hero Academia: Final Season,My Hero Academia Final Season,僕のヒーローアカデミア FINAL SEASON,My Hero Academia 8,2025,fall,Fall 2025,8.78,19881,38,1464,182478,899,,TV,Currently Airing,True,True,23 min,PG-13 - Teens 13 or older,Manga,Saturdays at 17:30 (JST),2025-10-04T00:00:00+00:00,,https://www.youtube-nocookie.com/embed/wQgQij8Ry4g?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Bones Film,1,Bones|Dentsu|Yomiuri Telecasting|Movic|Sony Music Entertainment|TOHO animation|Shueisha|Techno Sound|Toho Music,9,,0,Action,1,School|Super Power,2,Shounen,1,Final season of Boku no Hero Academia.,,https://myanimelist.net/anime/60098/Boku_no_Hero_Academia__Final_Season
54703,Fumetsu no Anata e Season 3,To Your Eternity Season 3,不滅のあなたへ Season3,,2025,fall,Fall 2025,8.02,7065,679,2030,121685,439,22,TV,Currently Airing,True,True,25 min per ep,R - 17+ (violence & profanity),Manga,Saturdays at 23:45 (JST),2025-10-04T00:00:00+00:00,,https://www.youtube-nocookie.com/embed/JmT51BjIJ5w?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Drive|Studio Massket,2,Half H.P Studio|Crunchyroll|NHK Enterprises,3,,0,Adventure|Drama|Supernatural,3,,0,Shounen,1,Third season of Fumetsu no Anata e.,,https://myanimelist.net/anime/54703/Fumetsu_no_Anata_e_Season_3
59846,Saigo ni Hitotsu dake Onegai shitemo Yoroshii deshou ka,May I Ask for One Final Thing?,最後にひとつだけお願いしてもよろしいでしょうか,Saihito,2025,fall,Fall 2025,7.64,13530,1512,2274,102904,450,13,TV,Currently Airing,True,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Saturdays at 00:00 (JST),2025-10-04T00:00:00+00:00,,https://www.youtube-nocookie.com/embed/E-txbaNATrU?enablejsapi=1&wmode=opaque&autoplay=1,False,True,LIDENFILMS,1,Aniplex|Movic|Tokyo MX|BS11|Crunchyroll|Bit grooove promotion|AlphaPolis,7,,0,Action|Comedy|Fantasy|Romance,4,Villainess,1,,0,"Ever since childhood, Scarlet El Vandimion has preferred to deal with wrongdoers by using her fists. However, to preserve her family's image, she suppresses her instincts and tolerates the abuse infli...","Episodes 1 and 2 were streamed on Prime Video Japan on October 4, 2025. Each subsequent episode was streamed one week in advance of the TV broadcast on the same platform. Regular broadcasting began on...",https://myanimelist.net/anime/59846/Saigo_ni_Hitotsu_dake_Onegai_shitemo_Yoroshii_deshou_ka
61026,Ansatsusha de Aru Ore no Status ga Yuusha yori mo Akiraka ni Tsuyoi no da ga,My Status as an Assassin Obviously Exceeds the Hero's,暗殺者である俺のステータスが勇者よりも明らかに強いのだが,Sutetsuyo,2025,fall,Fall 2025,7.12,13026,3954,2449,91697,282,12,TV,Currently Airing,True,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Tuesdays at 01:30 (JST),2025-10-07T00:00:00+00:00,,https://www.youtube-nocookie.com/embed/y6JhkExwfrs?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Sunrise,1,Sony Pictures Entertainment|TMS Entertainment|MediaNet|Animax|BS Fuji|Warner Music Japan|Docomo Anime Store|Overlap|Crunchyroll|Kanon Sound|CTW,11,,0,Action|Adventure|Fantasy,3,Isekai,1,,0,"Oda Akira is the kind of guy who people forget is even there. His unassuming nature pays off, though, when his entire class is swept away to a fantasy world, and he slips easily into his new role as a...",,https://myanimelist.net/anime/61026/Ansatsusha_de_Aru_Ore_no_Status_ga_Yuusha_yori_mo_Akiraka_ni_Tsuyoi_no_da_ga
47158,Tomodachi no Imouto ga Ore ni dake Uzai,My Friend's Little Sister Has It In for Me!,友達の妹が俺にだけウザい,My friend's sister annoying only me.|Imouza,2025,fall,Fall 2025,6.44,6245,7672,2597,84214,367,12,TV,Currently Airing,True,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Sundays at 01:30 (JST),2025-10-05T00:00:00+00:00,,https://www.youtube-nocookie.com/embed/s8ihe-Mb1Po?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Blade,1,TV Asahi|Square Enix|Asmik Ace|BS11|Jinnan Studio|Nichion|Pia|SB Creative|TV Asahi Music|NK Animation,10,,0,Comedy|Romance,2,School,1,,0,"If a girl teases you, that means she likes you!  Unfortunately, Akiteru knows from experience that isn't the case. Because every girl he interacts with shows him nothing but scorn, and he's not scored...",Tomodachi no Imouto ga Ore ni dake Uzai aired on TV Asahi's NUMAnimation block.,https://myanimelist.net/anime/47158/Tomodachi_no_Imouto_ga_Ore_ni_dake_Uzai
57025,Tondemo Skill de Isekai Hourou Meshi 2,Campfire Cooking in Another World with My Absurd Skill Season 2,とんでもスキルで異世界放浪メシ2,Regarding the Display of an Outrageous Skill Which Has Incredible Powers|Tonsuki,2025,fall,Fall 2025,7.76,8078,1179,2605,83415,321,12,TV,Currently Airing,True,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Wednesdays at 00:00 (JST),2025-10-08T00:00:00+00:00,,https://www.youtube-nocookie.com/embed/mJ1M8RyVFp4?enablejsapi=1&wmode=opaque&autoplay=1,False,True,MAPPA,1,dugout,1,,0,Adventure|Comedy|Fantasy|Gourmet,4,Isekai,1,,0,"After being summoned to another world, ordinary salaryman Tsuyoshi Mukouda has made a name for himself with his fabulous cooking. During his journey throughout different lands, he has even befriended ...",,https://myanimelist.net/anime/57025/Tondemo_Skill_de_Isekai_Hourou_Meshi_2
59267,Sanda,Sanda,SANDA,,2025,fall,Fall 2025,7.46,7112,2186,3058,63395,155,12,TV,Currently Airing,True,True,24 min per ep,PG-13 - Teens 13 or older,Manga,Saturdays at 01:53 (JST),2025-10-04T00:00:00+00:00,,https://www.youtube-nocookie.com/embed/PG9F1afLT-Y?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Science SARU,1,Dentsu|Mainichi Broadcasting System|Tohokushinsha Film Corporation|Akita Shoten,4,,0,Action|Mystery,2,School,1,Shounen,1,"The story is set in a near-future Japan, facing an era of extremely low birth rates. Children are treated as national treasures and are cared for and protected by adults in boarding schools. Santa Cla...",,https://myanimelist.net/anime/59267/Sanda
60564,Ranma ½ (2024) 2nd Season,Ranma ½ (2024) Season 2,らんま1/2 第2期,Ranma 1/2 (2024) 2nd Season,2025,fall,Fall 2025,8.02,6319,669,3289,55048,169,,TV,Currently Airing,True,True,22 min,PG-13 - Teens 13 or older,Manga,Sundays at 00:55 (JST),2025-10-05T00:00:00+00:00,,https://www.youtube-nocookie.com/embed/qf_pRksXtTw?enablejsapi=1&wmode=opaque&autoplay=1,False,True,MAPPA,1,Shogakukan-Shueisha Productions|Shogakukan Music & Digital Entertainment|Nippon Television Network|Shogakukan|dugout,5,,0,Action|Comedy|Romance|Ecchi,4,Magical Sex Shift|Martial Arts|School,3,Shounen,1,Second season of Ranma ½ (2024).,,https://myanimelist.net/anime/60564/Ranma_½_2024_2nd_Season
61917,Towa no Yuugure,Dusk Beyond the End of the World,永久のユウグレ,Towa no Yugure,2025,fall,Fall 2025,6.94,6069,4802,3306,54589,123,12,TV,Currently Airing,True,True,23 min per ep,R - 17+ (violence & profanity),Original,Fridays at 00:26 (JST),2025-10-03T00:00:00+00:00,,https://www.youtube-nocookie.com/embed/f02Yho-c-Pw?enablejsapi=1&wmode=opaque&autoplay=1,False,True,P.A. Works,1,MediaNet|Mainichi Broadcasting System|Movic|dugout|Myrica Music|Sankyo,6,Sentai Filmworks,1,Romance|Sci-Fi,2,,0,,0,"After waking from a long cryogenic sleep, high school student Akira Himegami finds himself in a world he no longer recognizes. The city lies in ruins from war, society is now governed by an organizati...",Towa no Yuugure aired on MBS and TBS' Super Animeism Turbo block.,https://myanimelist.net/anime/61917/Towa_no_Yuugure
59644,Yasei no Last Boss ga Arawareta!,A Wild Last Boss Appeared!,野生のラスボスが現れた！,,2025,fall,Fall 2025,7.39,7932,2507,3307,54587,162,,TV,Currently Airing,True,True,23 min,PG-13 - Teens 13 or older,Light novel,Saturdays at 22:30 (JST),2025-10-04T00:00:00+00:00,,https://www.youtube-nocookie.com/embed/KVT_ODZn9Ys?enablejsapi=1&wmode=opaque&autoplay=1,False,True,WAO World,1,KlockWorx|Tohokushinsha Film Corporation|Earth Star Entertainment|NBCUniversal Entertainment Japan|Kansai TV|BS Asahi|Bushiroad Move|WOWMAX,8,,0,Action|Adventure|Fantasy,3,Isekai,1,,0,"Lufas Maphaahl, the black-winged overlord and leader of the Twelves Stars of Heaven, has been vanquished.  A man wakes up in the body of the Exgate game character Lufas, two hundred years after her de...","Each episode was streamed one week in advance of the TV broadcast starting on September 27, 2025, on ABEMA and U-NEXT. Regular broadcasting began on October 4, 2025.",https://myanimelist.net/anime/59644/Yasei_no_Last_Boss_ga_Arawareta
60168,"Watashi wo Tabetai, Hitodenashi",This Monster Wants to Eat Me,私を喰べたい、ひとでなし,A Monster Wants to Eat Me|WataTabe,2025,fall,Fall 2025,7.27,5643,3093,3361,53144,208,13,TV,Currently Airing,True,True,23 min per ep,PG-13 - Teens 13 or older,Manga,Thursdays at 22:30 (JST),2025-10-02T00:00:00+00:00,,https://www.youtube-nocookie.com/embed/sGCfgvjn4CU?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Studio Lings,1,Toei Video|Pony Canyon|AT-X|Studio Mausu|Tokyo MX|Infinite|Kadokawa Media House|BS NTV|Kadokawa|arma bianca,10,,0,Drama|Girls Love|Supernatural,3,Mythology,1,Seinen,1,"""I've come to eat you,"" so softly utters the mermaid Shiori as she emerges from the sea and takes high school girl Hinako by the hand. Hinako lives alone in a town by the sea and possesses an unusuall...",,https://myanimelist.net/anime/60168/Watashi_wo_Tabetai_Hitodenashi
60303,"Shinjiteita Nakama-tachi ni Dungeon Okuchi de Korosarekaketa ga Gift ""Mugen Gacha"" de Level 9999 no Nakama-tachi wo Te ni Irete Moto Party Member to Sekai ni Fukushuu & ""Zamaa!"" Shimasu!","My Gift Lvl 9999 Unlimited Gacha: Backstabbed in a Backwater Dungeon, I'm Out for Revenge!",信じていた仲間達にダンジョン奥地で殺されかけたがギフト『無限ガチャ』でレベル9999の仲間達を手に入れて元パーティーメンバーと世界に復讐＆『ざまぁ！』します!,Backstabbed in a Backwater Dungeon: My Trusted Companions Tried to Kill Me|But Thanks to the Gift of an Unlimited Gacha I Got LVL 9999 Friends and Am Out For Revenge on My Former Party Members and the World,2025,fall,Fall 2025,6.58,7720,6825,3375,52883,150,12,TV,Currently Airing,True,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Fridays at 23:30 (JST),2025-10-03T00:00:00+00:00,,https://www.youtube-nocookie.com/embed/tQGnDh4YuH4?enablejsapi=1&wmode=opaque&autoplay=1,False,True,J.C.Staff,1,Lantis|Mainichi Broadcasting System|Magic Capsule|Hobby Japan|BS11|Bandai Namco Filmworks|Bandai Namco Music Live|Daito Giken,8,Sentai Filmworks,1,Action|Fantasy,2,,0,,0,"When Light is kicked out of the Concord of the Tribes, his former comrades instantly turn on him. Light escapes this diabolical act of betrayal by the skin of his teeth...only to find himself in the d...",,https://myanimelist.net/anime/60303/Shinjiteita_Nakama-tachi_ni_Dungeon_Okuchi_de_Korosarekaketa_ga_Gift_Mugen_Gacha_de_Level_9999_no_Nakama-tachi_wo_Te_ni_Irete_Moto_Party_Member_to_Sekai_ni_Fukushuu___Zamaa_Shimasu
56854,Mushoku no Eiyuu: Betsu ni Skill Nanka Iranakatta n da ga,Hero Without a Class: Who Even Needs Skills?!,無職の英雄 別にスキルなんか要らなかったんだが,The Hero Who Has No Class. No Need Any Skills|It's Okay.|The Classless Hero: I Didn't Need Skills Anyway,2025,fall,Fall 2025,6.36,7068,8164,3505,49258,103,12,TV,Currently Airing,True,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Wednesdays at 22:00 (JST),2025-10-01T00:00:00+00:00,,https://www.youtube-nocookie.com/embed/64uDqGvA-ss?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Studio A-CAT,1,DAX Production|BS Fuji|Earth Star Entertainment|Docomo Anime Store|Yomiuri TV Enterprise|MAGNET|Culture Entertainment|Bushiroad Move,8,Sentai Filmworks,1,Action|Adventure|Comedy|Fantasy,4,,0,,0,"""Classes"" are given at the age of 10, and the presence or absence of ""skills"" greatly affects life. Arel, the son of ""Sword Princess"" Fara and ""Magic King"" Leon, has been branded as ""Classless""... But...","Each episode was streamed one week in advance of the TV broadcast starting on September 24, 2025, on HIDIVE, d-anime Store, ABEMA, U-NEXT, and Anime Houdai. Regular broadcasting began on October 1, 20...",https://myanimelist.net/anime/56854/Mushoku_no_Eiyuu__Betsu_ni_Skill_Nanka_Iranakatta_n_da_ga
60619,Nageki no Bourei wa Intai shitai Part 2,Let This Grieving Soul Retire Cour 2,嘆きの亡霊は引退したい 第2クール,Let This Grieving Soul Retire! Woe Is the Weakling Who Leads the Strongest Party,2025,fall,Fall 2025,7.37,5012,2600,3525,48688,122,11,TV,Currently Airing,True,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Mondays at 23:30 (JST),2025-10-06T00:00:00+00:00,,https://www.youtube-nocookie.com/embed/f9iNG9he4bg?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Zero-G,1,Tokyo MX|Avex Pictures|BS NTV|Micro Magazine Publishing|GREE Entertainment|Saber Links,6,,0,Action|Adventure|Fantasy,3,,0,,0,Second season of Nageki no Bourei wa Intai shitai.,"Each episode was streamed two days in advance of the TV broadcast starting on October 4, 2025, on ABEMA and d-anime Store. Regular broadcasting began on October 6, 2025.",https://myanimelist.net/anime/60619/Nageki_no_Bourei_wa_Intai_shitai_Part_2
59517,Chitose-kun wa Ramune Bin no Naka,Chitose Is in the Ramune Bottle,千歳くんはラムネ瓶のなか,Chiramune|Chitose-kun is Inside a Ramune Bottle|Ramune no Bin ni Shizunda Biidama no Tsuki,2025,fall,Fall 2025,7.22,5616,3363,3616,46871,155,13,TV,Currently Airing,True,True,25 min per ep,PG-13 - Teens 13 or older,Light novel,Tuesdays at 23:00 (JST),2025-10-07T00:00:00+00:00,,https://www.youtube-nocookie.com/embed/wC7FYPFHLeQ?enablejsapi=1&wmode=opaque&autoplay=1,False,True,feel.,1,Square Enix|AT-X|Studio Mausu|Tokyo MX|Good Smile Company|BS11|Shogakukan|Kadokawa Media House|Kadokawa|NewGin|Good Smile Film|Studio Tenjin|REMOW,13,,0,Comedy|Romance,2,Harem|School,2,,0,"Insults aimed at Saku Chitose are a dime a dozen. Nicknamed ""Class 5's womanizing scumbag,"" he is constantly slandered online by those jealous of his popularity. Luckily, that barely makes a dent in S...",,https://myanimelist.net/anime/59517/Chitose-kun_wa_Ramune_Bin_no_Naka
60531,Bukiyou na Senpai.,My Awkward Senpai,不器用な先輩。,Awkward Senpai,2025,fall,Fall 2025,6.85,5211,5274,3638,46380,132,12,TV,Currently Airing,True,True,23 min per ep,PG-13 - Teens 13 or older,Manga,Thursdays at 22:00 (JST),2025-10-02T00:00:00+00:00,,https://www.youtube-nocookie.com/embed/qXfwtywmeQA?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Studio Elle,1,Square Enix|KlockWorx|Asmik Ace|Tokyo MX|King Records|Kadokawa Media House|BS NTV|arma bianca|Bit grooove promotion|Happinet Media Marketing,10,,0,Comedy|Romance,2,Adult Cast|Workplace,2,Seinen,1,"Kannawa-senpai is considered many things, but smooth is definitely not one of them. Then she meets Kamegawa, her new Kouhai. He's cute, a little nerdy, and easy to talk to. How will this awkward Senpa...",,https://myanimelist.net/anime/60531/Bukiyou_na_Senpai
60162,Akujiki Reijou to Kyouketsu Koushaku,"Pass the Monster Meat, Milady!",悪食令嬢と狂血公爵,,2025,fall,Fall 2025,7.24,5180,3277,3897,41026,111,12,TV,Currently Airing,True,True,24 min per ep,PG-13 - Teens 13 or older,Web manga,Fridays at 01:28 (JST),2025-10-03T00:00:00+00:00,,https://www.youtube-nocookie.com/embed/wvutMIYKa2g?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Asahi Production,1,TBS|Kodansha|Movic|KlockWorx|Ai Addiction|BS11|Crunchyroll|Nichion,8,,0,Fantasy|Gourmet|Romance,3,,0,,0,"Melphiera Marchalrayd, the daughter of a count, dedicates her time to researching the culinary possibilities of monster meat—a peculiar endeavor started by her late mother. By teaching the people of t...",,https://myanimelist.net/anime/60162/Akujiki_Reijou_to_Kyouketsu_Koushaku
61276,"Mikata ga Yowasugite Hojo Mahou ni Tesshiteita Kyuutei Mahoushi, Tsuihou sarete Saikyou wo Mezasu",The Banished Court Magician Aims to Become the Strongest,味方が弱すぎて補助魔法に徹していた宮廷魔法師、追放されて最強を目指す,A Court Magician|Who Was Focused on Supportive Magic Because His Allies Were too Weak|Aims to Become the Strongest After Being Banished|Story of Lasting Period,2025,fall,Fall 2025,6.31,5286,8453,3931,40207,59,12,TV,Currently Airing,True,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Saturdays at 23:30 (JST),2025-10-04T00:00:00+00:00,,https://www.youtube-nocookie.com/embed/b4aXha_osxc?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Gekkou,1,TV Asahi|Kodansha|CyberAgent|Crunchyroll|On-Lead|Daito Giken,6,,0,Action|Adventure|Fantasy,3,,0,,0,"""This party doesn't need an incompetent magician who can only use supportive magic. You're fired, Alec Ygret.""  Suddenly, Alec, a court magician who had joined the crown prince's party to help him con...","Mikata ga Yowasugite Hojo Mahou ni Tesshiteita Kyuutei Mahoushi, Tsuihou sarete Saikyou wo Mezasu aired on TV Asahi's IMAnimation block.",https://myanimelist.net/anime/61276/Mikata_ga_Yowasugite_Hojo_Mahou_ni_Tesshiteita_Kyuutei_Mahoushi_Tsuihou_sarete_Saikyou_wo_Mezasu
60254,Yano-kun no Futsuu no Hibi,Yano-kun's Ordinary Days,矢野くんの普通の日々,Mr. Yano's Ordinary Days,2025,fall,Fall 2025,7.19,4612,3537,3983,39114,67,12,TV,Currently Airing,True,True,22 min per ep,PG-13 - Teens 13 or older,Web manga,Wednesdays at 01:29 (JST),2025-10-01T00:00:00+00:00,,https://www.youtube-nocookie.com/embed/AVcXFW1fqAk?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Ajia-do,1,Movic|AT-X|KlockWorx|Asmik Ace|Nippon Television Network|BS11|Nippon Television Music|arma bianca|Bit grooove promotion|Happinet Phantom Studios|Happinet Media Marketing|LDH Japan,12,,0,Comedy|Romance,2,School,1,,0,"Always reliable and kind-hearted, Kiyoko Yoshida is named the president of Class 2-1. On the first day of school, a boy named Tsuyoshi Yano arrives late, covered in injuries. Due to her caring nature,...",,https://myanimelist.net/anime/60254/Yano-kun_no_Futsuu_no_Hibi
61174,Sozai Saishuka no Isekai Ryokouki,A Gatherer's Adventure in Isekai,素材採取家の異世界旅行記,Material Collector's Another World Travels,2025,fall,Fall 2025,6.01,5815,10209,4000,38776,78,12,TV,Currently Airing,True,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Tuesdays at 00:00 (JST),2025-10-07T00:00:00+00:00,,https://www.youtube-nocookie.com/embed/gzr-d0k_AsU?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Tatsunoko Production|SynergySP,2,Genco|Marvelous Entertainment|Ai Addiction|Crunchyroll|U-NEXT|Muse Communication|AlphaPolis,7,,0,Adventure|Fantasy,2,Isekai,1,,0,"Takeru Kamishiro is a normal guy with an ordinary office job but finds himself summoned to another world. Takeru starts his new life in ""Madeus,"" a world with swords and magic, fully equipped with mul...","Each episode was streamed one week in advance of the TV broadcast starting on September 30, 2025, on U-NEXT. Regular broadcasting began on October 7, 2025.",https://myanimelist.net/anime/61174/Sozai_Saishuka_no_Isekai_Ryokouki
54757,3-nen Z-gumi Ginpachi-sensei,Gintama - Mr. Ginpachi's Zany Class,銀魂 3年Z組銀八先生,Gintama: 3-Z Ginpachi Sensei,2025,fall,Fall 2025,8.23,3713,378,4027,38375,221,12,TV,Currently Airing,True,True,24 min per ep,PG-13 - Teens 13 or older,Light novel,Tuesdays at 00:00 (JST),2025-10-07T00:00:00+00:00,,https://www.youtube-nocookie.com/embed/UXf-WAfTiJw?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Bandai Namco Pictures,1,TV Tokyo|Aniplex|Dentsu|Trinity Sound|Shueisha|Miracle Bus,6,,0,Comedy,1,Parody|School,2,Shounen,1,The spin-off anime to Gintama follows Ginpachi Sakata as a teacher in Gintama High School.,,https://myanimelist.net/anime/54757/3-nen_Z-gumi_Ginpachi-sensei
57888,"Chichi wa Eiyuu, Haha wa Seirei, Musume no Watashi wa Tenseisha.","Dad is a Hero, Mom is a Spirit, I'm a Reincarnator",父は英雄、母は精霊、娘の私は転生者。,Reincarnated as the Daughter of the Legendary Hero and the Queen of Spirits|Hahanoha,2025,fall,Fall 2025,6.82,4519,5431,4164,35624,71,12,TV,Currently Airing,True,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Sundays at 23:30 (JST),2025-10-05T00:00:00+00:00,,https://www.youtube-nocookie.com/embed/32q8bJCuY1s?enablejsapi=1&wmode=opaque&autoplay=1,False,True,J.C.Staff,1,VAP|Magic Capsule|Nippon Columbia|KlockWorx|bilibili|Kadokawa,6,,0,Fantasy,1,Isekai|Reincarnation,2,,0,"Being a girl of both spirit and human blood, eight-year-old Ellen has power over the elements—though not the traditional four-element kind. She has the power to transform her surroundings by manipulat...",,https://myanimelist.net/anime/57888/Chichi_wa_Eiyuu_Haha_wa_Seirei_Musume_no_Watashi_wa_Tenseisha
61851,Isekai Quartet 3,Isekai Quartet3,異世界かるてっと3,,2025,fall,Fall 2025,7.69,3164,1370,4274,33947,72,11,TV,Currently Airing,True,True,12 min per ep,PG-13 - Teens 13 or older,Original,Mondays at 22:30 (JST),2025-10-13T00:00:00+00:00,,https://www.youtube-nocookie.com/embed/EWVNFG-wPMw?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Studio PuYUKAI,1,Magic Capsule|Kadokawa,2,,0,Comedy|Fantasy,2,Isekai|Parody,2,,0,Third season of Isekai Quartet.,,https://myanimelist.net/anime/61851/Isekai_Quartet_3
58515,Kekkon Yubiwa Monogatari II,Tales of Wedding Rings Season 2,結婚指輪物語Ⅱ,,2025,fall,Fall 2025,6.69,2479,6156,4285,33784,78,13,TV,Currently Airing,True,True,23 min per ep,R+ - Mild Nudity,Manga,Saturdays at 21:30 (JST),2025-10-04T00:00:00+00:00,,https://www.youtube-nocookie.com/embed/MGyhnSJWt2I?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Staple Entertainment,1,Square Enix|Toei Video|Pony Canyon|AT-X|KlockWorx|Studio Mausu|Hakuhodo DY Music & Pictures|BS11|APDREAM|Bushiroad Move,10,,0,Action|Fantasy|Romance|Ecchi,4,Harem|Isekai,2,Seinen,1,Second season of Kekkon Yubiwa Monogatari.,,https://myanimelist.net/anime/58515/Kekkon_Yubiwa_Monogatari_II
61159,Toujima Tanzaburou wa Kamen Rider ni Naritai,Tojima Wants to Be a Kamen Rider,東島丹三郎は仮面ライダーになりたい,Tojima Tanzaburo Wants to Be a Masked Rider,2025,fall,Fall 2025,7.69,4759,1388,4364,32315,81,,TV,Currently Airing,True,True,23 min,PG-13 - Teens 13 or older,Manga,Sundays at 00:30 (JST),2025-10-05T00:00:00+00:00,,https://www.youtube-nocookie.com/embed/76c3cCV1BcU?enablejsapi=1&wmode=opaque&autoplay=1,False,True,LIDENFILMS,1,Aniplex|Studio Mausu|Tokyo MX|Crunchyroll|Kinoshita Group Holdings,5,,0,Action|Comedy,2,Adult Cast|Super Power,2,Seinen,1,"Tanzaburou Toujima has spent his entire life chasing a dream: to become Kamen Rider. Now, at 40, reality has nearly caught up with him, and he's on the verge of letting go of his childhood fantasy.  T...",,https://myanimelist.net/anime/61159/Toujima_Tanzaburou_wa_Kamen_Rider_ni_Naritai
